Author,UppercaseLetter,UppercaseLetter_pertokens,LowercaseLetter,LowercaseLetter_pertokens,TitlecaseLetter,TitlecaseLetter_pertokens,ModifierLetter,ModifierLetter_pertokens,OtherLetter,OtherLetter_pertokens,NonSpacingMark,NonSpacingMark_pertokens,SpacingCombiningMark,SpacingCombiningMark_pertokens,EnclosingMark,EnclosingMark_pertokens,DecimalDigitNumber,DecimalDigitNumber_pertokens,LetterNumber,LetterNumber_pertokens,OtherNumber,OtherNumber_pertokens,SpaceSeparator,SpaceSeparator_pertokens,LineSeparator,LineSeparator_pertokens,ParagraphSeparator,ParagraphSeparator_pertokens,Control,Control_pertokens,Format,Format_pertokens,Surrogate,Surrogate_pertokens,PrivateUse,PrivateUse_pertokens,ConnectorPunctuation,ConnectorPunctuation_pertokens,DashPunctuation,DashPunctuation_pertokens,OpenPunctuation,OpenPunctuation_pertokens,ClosePunctuation,ClosePunctuation_pertokens,InitialQuotePunctuation,InitialQuotePunctuation_pertokens,FinalQuotePunctuation,FinalQuotePunctuation_pertokens,OtherPunctuation,OtherPunctuation_pertokens,MathSymbol,MathSymbol_pertokens,CurrencySymbol,CurrencySymbol_pertokens,ModifierSymbol,ModifierSymbol_pertokens,OtherSymbol,OtherSymbol_pertokens,OtherNotAssigned,OtherNotAssigned_pertokens,Toperror,Righterror,Downerror,Lefterror,Misspellratio,Tokens
34, 30,0.111,917,3.384,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,0,0,0,0,265,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.018,2,0.007,2,0.007,0,0,0,0,60,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,271
34, 27,0.16,609,3.604,0,0,0,0,0,0,0,0,0,0,0,0,3,0.018,0,0,0,0,177,1.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.036,4,0.024,4,0.024,0,0,0,0,27,0.16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.043,169
34, 36,0.117,1054,3.433,0,0,0,0,0,0,0,0,0,0,0,0,4,0.013,0,0,0,0,297,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,3,0.01,3,0.01,0,0,0,0,54,0.176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.043,307
34, 2,0.286,18,2.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
34, 11,0.186,167,2.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017,1,0.017,0,0,0,0,20,0.339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029,59
34, 12,0.19,199,3.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.032,1,0.016,1,0.016,0,0,0,0,10,0.159,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.024,63
34, 24,0.117,768,3.746,0,0,0,0,0,0,0,0,0,0,0,0,3,0.015,0,0,0,0,220,1.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.024,1,0.005,1,0.005,0,0,0,0,32,0.156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.007,205
34, 30,0.124,874,3.627,0,0,0,0,0,0,0,0,0,0,0,0,5,0.021,0,0,0,0,240,0.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.033,4,0.017,4,0.017,0,0,0,0,48,0.199,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.037,241
34, 5,0.357,50,3.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.143,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.182,14
34, 21,0.063,1591,4.807,0,0,0,0,0,0,0,0,0,0,0,0,8,0.024,0,0,0,0,343,1.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.012,0,0,0,0,0,0,0,0,43,0.13,0,0,0,0,0,0,0,0,0,0,1,8,0,7,0.008,331
34, 2,0.005,1362,3.711,0,0,0,0,0,0,0,0,0,0,0,0,6,0.016,0,0,0,0,379,1.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,77,0.21,0,0,0,0,0,0,0,0,0,0,2,3,0,7,0.047,367
34, 2,0.003,2222,3.811,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,615,1.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.125,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0.039,583
34, 3,0.006,1907,3.853,0,0,0,0,0,0,0,0,0,0,0,0,9,0.018,0,0,0,0,520,1.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.006,2,0.004,2,0.004,0,0,0,0,74,0.149,0,0,0,0,0,0,0,0,0,0,1,12,0,7,0.072,495
34, 0,0,1280,3.926,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,335,1.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,45,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,326
34, 0,0,180,3.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032,46
34, 21,0.032,2434,3.666,0,0,0,0,0,0,0,0,0,0,0,0,5,0.008,0,0,0,0,681,1.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,0,0,0,0,100,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,664
34, 6,0.012,1822,3.788,0,0,0,0,0,0,0,0,0,0,0,0,5,0.01,0,0,0,0,491,1.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,73,0.152,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0.038,481
34, 2,0.005,1505,3.839,0,0,0,0,0,0,0,0,0,0,0,0,6,0.015,0,0,0,0,414,1.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,53,0.135,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0.019,392
34, 0,0,1592,4.03,0,0,0,0,0,0,0,0,0,0,0,0,3,0.008,0,0,0,0,411,1.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,1,0.003,1,0.003,0,0,0,0,50,0.127,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0.034,395
34, 0,0,1729,3.817,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,469,1.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,453
34, 1,0.008,459,3.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.254,0,0,0,0,0,0,0,0,13,0.107,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.011,122
34, 6,0.016,1343,3.61,0,0,0,0,0,0,0,0,0,0,0,0,4,0.011,0,0,0,0,396,1.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,61,0.164,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.024,372
34, 11,0.18,210,3.443,0,0,0,0,0,0,0,0,0,0,0,0,4,0.066,0,0,0,0,78,1.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.14,61
34, 6,0.24,82,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,25
35, 0,0,314,3.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.065,82
35, 6,0.207,92,3.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
35, 76,0.142,1947,3.639,0,0,0,0,0,0,0,0,0,0,0,0,4,0.007,0,0,0,0,507,0.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,2,0.004,0,0,0,0,84,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,535
35, 13,0.138,330,3.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011,1,0.011,1,0.011,0,0,0,0,12,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
35, 7,0.184,106,2.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
35, 18,0.155,408,3.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.017,0,0,0,0,0,0,0,0,17,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
35, 15,0.066,802,3.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,1.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,43,0.189,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.007,227
35, 14,0.096,496,3.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,1,0.007,0,0,0,0,19,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,146
35, 13,0.118,378,3.436,0,0,0,0,0,0,0,0,0,0,0,0,5,0.045,0,0,0,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.018,1,0.009,1,0.009,0,0,0,0,15,0.136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.014,110
35, 13,0.094,465,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.152,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.011,138
35, 9,0.097,286,3.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011,0,0,0,0,19,0.204,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0.018,93
35, 36,0.19,624,3.302,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,0,0,0,0,188,0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.175,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.015,189
35, 9,0.231,134,3.436,0,0,0,0,0,0,0,0,0,0,0,0,2,0.051,0,0,0,0,44,1.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,39
35, 99,0.135,2714,3.703,0,0,0,0,0,0,0,0,0,0,0,0,13,0.018,0,0,0,0,828,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.042,3,0.004,3,0.004,0,0,0,0,112,0.153,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.044,733
35, 8,0.19,136,3.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
35, 14,0.081,529,3.058,0,0,0,0,0,0,0,0,0,0,0,0,3,0.017,0,0,0,0,139,0.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.335,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0.091,173
35, 0,0,314,2.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.396,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0.161,111
35, 0,0,191,2.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.265,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.122,68
35, 0,0,146,2.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,52,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.38,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.233,50
35, 2,0.016,324,2.592,0,0,0,0,0,0,0,0,0,0,0,0,7,0.056,0,0,0,0,98,0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.392,0,0,0,0,4,0.032,0,0,0,0,0,6,0,6,0.189,125
35, 0,0,583,3.052,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,140,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.382,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0.129,191
35, 0,0,50,2.381,0,0,0,0,0,0,0,0,0,0,0,0,2,0.095,0,0,0,0,39,1.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.381,0,0,0,0,4,0.19,0,0,0,0,0,1,0,1,0.231,21
35, 1,0.016,158,2.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016,0,0,0,0,50,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.426,0,0,0,0,2,0.033,0,0,0,0,0,4,1,5,0.278,61
35, 0,0,226,2.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.422,1,0.012,0,0,0,0,0,0,0,0,0,4,0,7,0.311,83
35, 0,0,270,2.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.359,0,0,0,0,2,0.022,0,0,0,0,0,4,0,6,0.164,92
35, 1,0.022,109,2.422,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022,0,0,0,0,38,0.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.489,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0.208,45
35, 0,0,89,2.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.324,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.2,37
35, 0,0,180,3.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.379,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.206,58
35, 1,0.024,110,2.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.317,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.208,41
35, 0,0,204,2.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.429,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0.233,77
35, 3,0.067,202,4.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.289,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.079,45
35, 8,0.028,1185,4.1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.021,0,0,0,0,351,1.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.097,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.036,289
35, 9,0.095,329,3.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,95
35, 26,0.222,423,3.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,117
35, 284,0.644,1283,2.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,1.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,0,0,0,0,63,0.143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003,441
35, 2,0.08,89,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.059,25
35, 49,0.209,850,3.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.068,1,0.004,0,0,0,0,0,0,0,0,0,4,0,1,0.037,235
35, 11,0.157,258,3.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.029,1,0.014,1,0.014,0,0,0,0,21,0.3,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0.212,70
35, 0,0,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.294,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1,17
35, 42,0.12,1212,3.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,1.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,100,0.287,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0.041,349
35, 1,0.167,25,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
35, 5,0.068,218,2.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,74
35, 38,0.148,826,3.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.207,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.022,256
35, 3,0.019,583,3.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,330,2.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.046,158
35, 3,0.016,755,3.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,193
35, 6,0.154,139,3.564,0,0,0,0,0,0,0,0,0,0,0,0,2,0.051,0,0,0,0,53,1.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
35, 32,0.079,1426,3.504,0,0,0,0,0,0,0,0,0,0,0,0,8,0.02,0,0,0,0,412,1.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,2,0.005,0,0,0,0,41,0.101,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.025,407
35, 46,0.121,1271,3.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.011,4,0.011,0,0,0,0,51,0.134,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.029,380
35, 25,0.106,849,3.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,236
35, 16,0.25,192,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,64
35, 25,0.128,743,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,195
35, 3,0.188,62,3.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,16
35, 8,0.08,305,3.05,0,0,0,0,0,0,0,0,0,0,0,0,5,0.05,0,0,0,0,102,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,100
35, 1,0.1,29,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
35, 32,0.276,415,3.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,1.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.181,1,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0.025,116
35, 3,0.075,119,2.975,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05,0,0,0,0,52,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
35, 16,0.137,402,3.436,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009,0,0,0,0,134,1.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.12,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.04,117
35, 15,0.156,351,3.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.156,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.014,96
35, 31,0.378,272,3.317,0,0,0,0,0,0,0,0,0,0,0,0,2,0.024,0,0,0,0,108,1.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.024,0,0,0,0,0,0,0,0,9,0.11,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.047,82
35, 0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35, 20,0.196,374,3.667,0,0,0,0,0,0,0,0,0,0,0,0,12,0.118,0,0,0,0,119,1.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.225,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0.08,102
35, 79,0.153,1666,3.229,0,0,0,0,0,0,0,0,0,0,0,0,12,0.023,0,0,0,0,480,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.012,2,0.004,2,0.004,0,0,0,0,134,0.26,0,0,1,0.002,2,0.004,0,0,0,0,0,3,0,0,0.012,516
35, 7,0.099,231,3.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014,1,0.014,0,0,0,0,28,0.394,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.174,71
35, 20,0.08,918,3.687,0,0,0,0,0,0,0,0,0,0,0,0,4,0.016,0,0,0,0,259,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,3,0.012,3,0.012,0,0,0,0,29,0.116,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.017,249
35, 28,0.147,718,3.779,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,196,1.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.016,0,0,0,0,0,0,0,0,45,0.237,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0.118,190
35, 18,0.194,312,3.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011,1,0.011,1,0.011,0,0,0,0,25,0.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,93
