Author,UppercaseLetter,UppercaseLetter_pertokens,LowercaseLetter,LowercaseLetter_pertokens,TitlecaseLetter,TitlecaseLetter_pertokens,ModifierLetter,ModifierLetter_pertokens,OtherLetter,OtherLetter_pertokens,NonSpacingMark,NonSpacingMark_pertokens,SpacingCombiningMark,SpacingCombiningMark_pertokens,EnclosingMark,EnclosingMark_pertokens,DecimalDigitNumber,DecimalDigitNumber_pertokens,LetterNumber,LetterNumber_pertokens,OtherNumber,OtherNumber_pertokens,SpaceSeparator,SpaceSeparator_pertokens,LineSeparator,LineSeparator_pertokens,ParagraphSeparator,ParagraphSeparator_pertokens,Control,Control_pertokens,Format,Format_pertokens,Surrogate,Surrogate_pertokens,PrivateUse,PrivateUse_pertokens,ConnectorPunctuation,ConnectorPunctuation_pertokens,DashPunctuation,DashPunctuation_pertokens,OpenPunctuation,OpenPunctuation_pertokens,ClosePunctuation,ClosePunctuation_pertokens,InitialQuotePunctuation,InitialQuotePunctuation_pertokens,FinalQuotePunctuation,FinalQuotePunctuation_pertokens,OtherPunctuation,OtherPunctuation_pertokens,MathSymbol,MathSymbol_pertokens,CurrencySymbol,CurrencySymbol_pertokens,ModifierSymbol,ModifierSymbol_pertokens,OtherSymbol,OtherSymbol_pertokens,OtherNotAssigned,OtherNotAssigned_pertokens,Toperror,Righterror,Downerror,Lefterror,Misspellratio,Tokens
60, 31,0.201,562,3.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,1,0.006,0,0,0,0,25,0.162,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.026,154
60, 13,0.183,279,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.028,0,0,0,0,0,0,0,0,5,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018,71
60, 35,0.133,1097,4.171,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,260,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,1,0.004,0,0,0,0,33,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.02,263
60, 49,0.133,1358,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,1.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,3,0.008,8,0.022,51,0.139,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.069,368
60, 24,0.117,767,3.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.005,1,0.005,0,0,3,0.015,23,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,206
60, 14,0.219,249,3.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.078,14,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,64
60, 60,0.172,1138,3.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.029,0,0,0,0,21,0.06,26,0.074,62,0.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,349
60, 42,0.139,1075,3.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,1.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,1,0.003,16,0.053,21,0.069,48,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,303
60, 29,0.137,764,3.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.052,26,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,212
60, 43,0.448,316,3.292,0,0,0,0,0,0,0,0,0,0,0,0,18,0.188,0,0,0,0,82,0.854,0,0,0,0,0,0,0,0,0,0,0,0,8,0.083,1,0.01,4,0.042,4,0.042,0,0,0,0,51,0.531,5,0.052,0,0,0,0,0,0,0,0,1,26,0,5,0.393,96
60, 36,0.18,708,3.54,0,0,0,0,0,0,0,0,0,0,0,0,17,0.085,0,0,0,0,209,1.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.025,2,0.01,2,0.01,0,0,0,0,37,0.185,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0.049,200
60, 28,0.156,562,3.14,0,0,0,0,0,0,0,0,0,0,0,0,6,0.034,0,0,0,0,190,1.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.017,0,0,0,0,0,0,0,0,26,0.145,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.036,179
60, 102,0.258,1438,3.631,0,0,0,0,0,0,0,0,0,0,0,0,5,0.013,0,0,0,0,373,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.01,0,0,0,0,0,0,0,0,93,0.235,0,0,0,0,0,0,0,0,0,0,9,2,0,3,0.09,396
60, 34,0.177,636,3.313,0,0,0,0,0,0,0,0,0,0,0,0,6,0.031,0,0,0,0,180,0.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.005,0,0,0,0,50,0.26,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.078,192
60, 13,0.127,322,3.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.02,1,0.01,1,0.01,0,0,0,0,33,0.324,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.169,102
60, 3,0.055,190,3.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
60, 2,0.154,42,3.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.091,13
60, 12,0.211,192,3.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
60, 3,0.2,46,3.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067,0,0,1,0.067,0,0,0,0,5,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
60, 17,0.315,192,3.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.333,2,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0.07,54
60, 61,0.16,1301,3.415,0,0,0,0,0,0,0,0,0,0,0,0,4,0.01,0,0,0,0,381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,2,0.005,3,0.008,0,0,0,0,86,0.226,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0.046,381
60, 52,0.16,1230,3.785,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,0,0,0,0,330,1.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.012,0,0,0,0,0,0,0,0,48,0.148,0,0,0,0,0,0,0,0,0,0,1,5,0,3,0.042,325
60, 126,0.268,1659,3.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.011,2,0.004,2,0.004,0,0,0,0,99,0.21,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0.033,471
60, 49,0.12,1450,3.563,0,0,0,0,0,0,0,0,0,0,0,0,26,0.064,0,0,0,0,410,1.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.007,0,0,0,0,0,0,0,0,49,0.12,0,0,3,0.007,0,0,0,0,0,0,0,0,0,0,0.014,407
60, 85,0.145,1981,3.381,0,0,0,0,0,0,0,0,0,0,0,0,9,0.015,0,0,0,0,569,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,5,0.009,5,0.009,0,0,0,0,76,0.13,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0.039,586
60, 88,0.1,3556,4.041,0,0,0,0,0,0,0,0,0,0,0,0,17,0.019,0,0,0,0,870,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,1,0.001,1,0.001,7,0.008,8,0.009,65,0.074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.023,880
60, 33,0.111,1099,3.713,0,0,0,0,0,0,0,0,0,0,0,0,5,0.017,0,0,0,0,294,0.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,43,0.145,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,0.01,296
60, 78,0.162,1827,3.79,0,0,0,0,0,0,0,0,0,0,0,0,3,0.006,0,0,0,0,467,0.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.019,2,0.004,2,0.004,0,0,0,0,67,0.139,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0.027,482
60, 36,0.211,654,3.825,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,0,0,0,0,165,0.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.041,1,0.006,0,0,0,0,0,0,45,0.263,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.095,171
60, 8,0.082,353,3.639,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,100,1.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.041,1,0.01,1,0.01,0,0,0,0,11,0.113,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.062,97
60, 5,0.357,47,3.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.357,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.333,14
60, 5,0.25,70,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.214,20
60, 83,0.118,2538,3.605,0,0,0,0,0,0,0,0,0,0,0,0,19,0.027,0,0,0,0,650,0.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0.115,2,0.003,2,0.003,0,0,0,0,106,0.151,1,0.001,0,0,0,0,0,0,0,0,1,7,0,2,0.026,704
60, 73,0.117,2172,3.47,0,0,0,0,0,0,0,0,0,0,0,0,28,0.045,0,0,0,0,579,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.008,2,0.003,2,0.003,0,0,0,0,112,0.179,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.048,626
60, 27,0.118,763,3.346,0,0,0,0,0,0,0,0,0,0,0,0,3,0.013,0,0,0,0,219,0.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.013,3,0.013,0,0,0,0,47,0.206,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.045,228
60, 13,0.129,324,3.208,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,107,1.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.02,1,0.01,1,0.01,0,0,0,0,20,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,101
60, 7,0.25,93,3.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
60, 11,0.118,296,3.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.022,0,0,0,0,0,0,0,0,30,0.323,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.033,93
60, 26,0.123,702,3.311,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,0,0,0,0,210,0.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,0,0,0,0,0,0,0,0,41,0.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,212
60, 0,0,22,3.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
60, 1,0.071,53,3.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
60, 0,0,18,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,8
60, 13,0.107,433,3.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.025,0,0,0,0,0,0,0,0,41,0.339,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.138,121
60, 12,0.094,442,3.453,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,0,0,0,0,122,0.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,128
60, 1,0.1,26,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
61, 19,0.112,656,3.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.237,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.048,169
61, 1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61, 2,0.5,19,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
61, 4,0.364,39,3.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.182,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.5,11
61, 6,0.667,32,3.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.444,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0.429,9
61, 3,0.5,26,4.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0.75,6
61, 54,0.084,2118,3.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.012,8,0.012,0,0,0,0,115,0.179,3,0.005,0,0,0,0,0,0,0,0,0,13,0,5,0.079,644
61, 26,0.129,819,4.075,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,207,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.174,2,0.01,0,0,0,0,0,0,0,0,0,1,1,0,0.062,201
61, 44,0.24,649,3.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.055,2,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0.016,183
61, 15,0.074,631,3.108,0,0,0,0,0,0,0,0,0,0,0,0,4,0.02,0,0,0,0,173,0.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,2,0.01,0,0,0,0,70,0.345,2,0.01,0,0,0,0,0,0,0,0,1,10,1,5,0.188,203
61, 36,0.16,780,3.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.156,2,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0.013,225
61, 17,0.089,620,3.246,0,0,0,0,0,0,0,0,0,0,0,0,3,0.016,0,0,0,0,151,0.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,2,0.01,2,0.01,0,0,0,0,93,0.487,2,0.01,0,0,0,0,0,0,0,0,1,26,2,16,0.515,191
61, 32,0.167,577,3.005,0,0,0,0,0,0,0,0,0,0,0,0,5,0.026,0,0,0,0,174,0.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.016,0,0,1,0.005,0,0,0,0,66,0.344,0,0,1,0.005,0,0,0,0,0,0,0,1,0,4,0.163,192
61, 60,0.145,1289,3.114,0,0,0,0,0,0,0,0,0,0,0,0,11,0.027,0,0,0,0,393,0.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,0,0,0,0,0,0,0,0,87,0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0.067,414
61, 76,0.15,1523,3.016,0,0,0,0,0,0,0,0,0,0,0,0,22,0.044,0,0,0,0,474,0.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.008,2,0.004,2,0.004,0,0,0,0,106,0.21,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0.048,505
61, 49,0.193,745,2.933,0,0,0,0,0,0,0,0,0,0,0,0,7,0.028,0,0,0,0,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.012,1,0.004,1,0.004,0,0,0,0,54,0.213,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.031,254
61, 29,0.139,627,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,204,0.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.014,0,0,0,0,53,0.254,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0.066,209
61, 19,0.161,338,2.864,0,0,0,0,0,0,0,0,0,0,0,0,5,0.042,0,0,0,0,126,1.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,0,0,0,0,0,0,0,0,37,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,118
61, 26,0.125,750,3.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,1.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,208
61, 58,0.343,489,2.893,0,0,0,0,0,0,0,0,0,0,0,0,6,0.036,0,0,0,0,165,0.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.036,6,0.036,0,0,0,0,40,0.237,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.083,169
61, 267,0.256,3454,3.305,0,0,0,0,0,0,0,0,0,0,0,0,11,0.011,0,0,0,0,1028,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,10,0.01,10,0.01,0,0,0,0,209,0.2,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0.046,1045
61, 0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
61, 63,0.111,2036,3.591,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,543,0.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,3,0.005,3,0.005,0,0,0,0,81,0.143,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0.013,567
61, 443,1.237,908,2.536,0,0,0,0,0,0,0,0,0,0,0,0,10,0.028,0,0,0,0,368,1.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0.654,0,0,0,0,0,0,0,0,65,0.182,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0.02,358
61, 39,0.15,997,3.835,0,0,0,0,0,0,0,0,0,0,0,0,12,0.046,0,0,0,0,277,1.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.023,0,0,0,0,0,0,0,0,33,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,260
61, 29,0.184,623,3.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.019,0,0,0,0,0,0,0,0,16,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,158
61, 17,0.165,379,3.68,0,0,0,0,0,0,0,0,0,0,0,0,8,0.078,0,0,0,0,126,1.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.019,1,0.01,1,0.01,0,0,0,0,11,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
61, 21,0.204,435,4.223,0,0,0,0,0,0,0,0,0,0,0,0,5,0.049,0,0,0,0,135,1.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.019,0,0,0,0,0,0,0,0,12,0.117,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.025,103
61, 48,0.3,560,3.5,0,0,0,0,0,0,0,0,0,0,0,0,18,0.113,0,0,0,0,184,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.025,0,0,0,0,0,0,0,0,32,0.2,0,0,0,0,0,0,0,0,0,0,2,5,2,4,0.104,160
61, 23,0.2,401,3.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009,0,0,0,0,0,0,0,0,12,0.104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.012,115
61, 51,0.185,977,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,1.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,276
61, 21,0.113,645,3.468,0,0,0,0,0,0,0,0,0,0,0,0,8,0.043,0,0,0,0,197,1.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,0,0,0,0,28,0.151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.023,186
61, 4,0.16,81,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
61, 63,0.084,2982,3.997,0,0,0,0,0,0,0,0,0,0,0,0,9,0.012,0,0,0,0,733,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,1,0.001,0,0,0,0,91,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,746
61, 29,0.105,981,3.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277
61, 83,0.101,2897,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,1.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,0,0,0,0,0,0,0,0,124,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,823
61, 263,0.258,3129,3.065,0,0,0,0,0,0,0,0,0,0,0,0,9,0.009,0,0,0,0,855,0.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0.167,7,0.007,7,0.007,0,0,0,0,179,0.175,0,0,1,0.001,0,0,0,0,0,0,0,9,1,3,0.041,1021
61, 54,0.127,1466,3.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,4,0.009,4,0.009,0,0,0,0,56,0.132,1,0.002,0,0,0,0,0,0,0,0,0,7,1,4,0.034,425
61, 0,0,206,4.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111,46
61, 20,0.043,1668,3.595,0,0,0,0,0,0,0,0,0,0,0,0,10,0.022,0,0,0,0,413,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,2,0.004,2,0.004,0,0,0,0,71,0.153,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0.042,464
61, 0,0,151,3.432,0,0,0,0,0,0,0,0,0,0,0,0,2,0.045,0,0,0,0,43,0.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
61, 22,0.158,469,3.374,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,0,0,0,0,126,0.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,1,0.007,0,0,0,0,0,0,26,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,139
61, 7,0.241,118,4.069,0,0,0,0,0,0,0,0,0,0,0,0,2,0.069,0,0,0,0,53,1.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.069,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.042,29
61, 24,0.218,372,3.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.027,1,0.009,2,0.018,0,0,0,0,16,0.145,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0.058,110
